"Country.Name","Program.Name","FY1950","FY1951","FY1952","FY1953","FY1954","FY1955","FY1956","FY1957","FY1958","FY1959"
"Laos","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Other USAID Assistance",NA,NA,NA,NA,NA,NA,6556865,9483239,10433480,10885109
"Laos","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Title II",NA,NA,NA,NA,NA,NA,5245492,6322,NA,NA
"Latin America & Caribbean (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Other USAID Assistance",NA,NA,12572881,15778113,20341865,16818319,17047849,30346364,27618036,34469511
"Latin America & Caribbean (not specified)","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Title II",NA,NA,NA,NA,NA,NA,655687,632216,613734,604728
"Latin America & Caribbean (not specified)","Voluntary Contributions to Multilateral Organizations, Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Inactive Programs",NA,726780,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Other USAID Assistance",NA,NA,11874388,20580148,59669470,51800423,50487861,76498125,89605185,116712554
"Lebanon","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Title II",NA,NA,1396987,NA,10848995,672733,NA,1264432,65055819,7861467
"Lesotho","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Inactive Programs",765795,5814239,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Other USAID Assistance",NA,NA,7683427,11662084,7458684,12781923,11802357,10747670,14729619,37493152
"Liberia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Title II",NA,NA,698493,NA,6781,6727,6557,6322,6137,1209457
"Liberia","Voluntary Contributions to Multilateral Organizations, Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Inactive Programs",NA,1453560,NA,NA,8136746,26909311,26227460,25288636,24549366,24189130
"Libya","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Other USAID Assistance",NA,NA,11175895,9604069,12205119,34982104,49176488,122017670,139317650,107036902
"Libya","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Title II",NA,NA,6985,NA,NA,28927509,24260401,19598693,13502151,42935707
"Lithuania","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,6047
"Malawi","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,64705924
"Malawi","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Title II",NA,NA,NA,NA,NA,NA,6557,6322,6137,6047
"Malaysia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,120945652
"Malaysia","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Title II",NA,NA,NA,NA,6781,2690931,4589806,3793295,1841202,2418913
"Maldives","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Title II",NA,NA,2095480,6860,6781,1345466,10490984,3793295,6751076,1209457
"Marshall Islands","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Title II",NA,NA,NA,NA,NA,NA,NA,NA,6137,6047
"Mexico","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Inactive Programs",153158981,59595950,32130697,6174044,32546984,5381862,NA,NA,NA,NA
"Mexico","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Other USAID Assistance",NA,NA,4889454,4802035,9492870,9418259,4589806,5689943,3682405,4233098
"Mexico","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Title I",NA,NA,NA,NA,NA,NA,NA,NA,108017209,NA
"Mexico","Title II",NA,NA,NA,NA,NA,NA,2622746,3793295,6751076,7256739
"Micronesia (Federated States of)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia (Federated States of)","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia (Federated States of)","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia (Federated States of)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia (Federated States of)","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Other USAID Assistance",NA,NA,14668362,10290074,6780622,9418259,14425103,144777443,225860302,23584402
"Middle East & North Africa (not specified)","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Title II",NA,NA,2793974,NA,NA,2018198,1311373,1264432,9819746,3628370
"Moldova","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
