"Country.Name","Program.Name","FY2000","FY2001","FY2002","FY2003","FY2004","FY2005","FY2006","FY2007","FY2008","FY2009"
"Kyrgyzstan","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kyrgyzstan","Title II",NA,NA,NA,NA,NA,110091,NA,NA,NA,NA
"Laos","Child Survival and Health",NA,NA,1203049,2706832,754983,1968,NA,963769,79609,NA
"Laos","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,60436
"Laos","Development Assistance",2231909,NA,2251094,-12493,1142202,2316331,NA,357184,673869,NA
"Laos","Economic Support Fund/Security Support Assistance",NA,NA,477928,NA,268897,166905,NA,313319,827531,50380
"Laos","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,6943,2007958
"Laos","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,972768,979200
"Laos","Migration and Refugee Assistance",62589,NA,NA,NA,NA,NA,NA,114884,NA,NA
"Laos","Narcotics Control",5007087,5136103,5052806,2946145,2092025,2184416,NA,1126392,1057239,1863640
"Laos","Nonproliferation, Anti-Terrorism, Demining and Related",1860133,1214321,1597649,1414150,1622400,2625972,2961033,583422,2892697,1812584
"Laos","Other Active Grant Programs",NA,NA,31270,64783,150735,290674,95410,260726,326724,269730
"Laos","Other Food Aid Programs",NA,NA,427171,NA,NA,NA,NA,NA,NA,NA
"Laos","Other State Assistance",NA,12229,NA,14613,18384,24479,NA,28012,39948,21764
"Laos","Other USAID Assistance",NA,152249,30076,-450,172351,NA,NA,NA,51051,302282
"Laos","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Title II",NA,NA,842255,833523,25853,NA,NA,NA,NA,115869
"Latin America & Caribbean (not specified)","Child Survival and Health",18353479,17009374,13974058,10861852,13860940,11196491,11961738,10747302,585456,NA
"Latin America & Caribbean (not specified)","Department of Defense Security Assistance",12791873,14627561,9985365,6791453,18462271,7683194,10865555,NA,224623,NA
"Latin America & Caribbean (not specified)","Development Assistance",27870700,28389601,50076652,33524504,30645553,28237133,40624521,28223585,24538248,30508209
"Latin America & Caribbean (not specified)","Economic Support Fund/Security Support Assistance",9643650,1485801,12073800,2882368,8671462,11936624,8762249,11781707,3988077,7879097
"Latin America & Caribbean (not specified)","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,11100,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,7224810,9336649
"Latin America & Caribbean (not specified)","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Migration and Refugee Assistance",6912722,20149347,4961855,1566103,3626173,63250539,12984028,14944149,20303898,27693061
"Latin America & Caribbean (not specified)","Millennium Challenge Corporation",NA,NA,NA,NA,NA,148626,73921,71756,NA,NA
"Latin America & Caribbean (not specified)","Narcotics Control",15186496,6097288,16842686,7659977,NA,62086,282037,178386,6794364,599617
"Latin America & Caribbean (not specified)","Nonproliferation, Anti-Terrorism, Demining and Related",2382122,1650890,2039168,1780650,NA,1422031,1028925,13055,1021013,2053918
"Latin America & Caribbean (not specified)","Other Active Grant Programs",8526882,1107064,14433836,12118196,22916109,29347474,22858611,17388640,16197822,30276473
"Latin America & Caribbean (not specified)","Other Food Aid Programs",NA,NA,NA,40082911,85476091,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Other State Assistance",NA,NA,2008221,2000013,1406265,2958163,8398027,12173291,24965533,5803338
"Latin America & Caribbean (not specified)","Other USAID Assistance",NA,10083997,16318406,6291349,6127327,8393032,7181111,6456330,15235040,19359402
"Latin America & Caribbean (not specified)","Other USDA Assistance",NA,NA,NA,9840,152864,NA,376566,2819870,367565,798091
"Latin America & Caribbean (not specified)","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Title II",NA,NA,NA,1001689,1114538,1001430,699338,918944,NA,NA
"Latin America & Caribbean (not specified)","Voluntary Contributions to Multilateral Organizations, Total",52087062,42839188,21654882,60710416,38264689,20862012,11440175,9296277,34433154,45005157
"Latvia","Child Survival and Health",NA,NA,120305,NA,NA,NA,NA,NA,NA,NA
"Latvia","Department of Defense Security Assistance",NA,NA,NA,NA,322871,231442,152778,NA,NA,NA
"Latvia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Narcotics Control",NA,NA,NA,NA,143626,NA,NA,NA,NA,NA
"Latvia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,124818,NA,NA,NA
"Latvia","Other Active Grant Programs",NA,NA,368506,1084181,57450,66762,4724015,11055271,6229045,3301886
"Latvia","Other State Assistance",NA,NA,NA,NA,1147860,834525,918822,896092,953626,846390
"Latvia","Other USAID Assistance",519485,562526,540160,-6853,3396,NA,NA,NA,NA,NA
"Latvia","Peace Corps",1246765,776530,436707,NA,NA,NA,NA,NA,NA,NA
"Latvia","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,215181,NA,NA,NA
"Lebanon","Development Assistance",NA,1100593,1567937,NA,538885,4194027,3765664,6639203,3675765,3577004
"Lebanon","Economic Support Fund/Security Support Assistance",18988127,30581824,12132749,70295187,38104920,20978574,66556521,143486277,111337628,99575724
"Lebanon","Food For Education",NA,5999861,NA,3133991,NA,72236,3910002,NA,NA,NA
"Lebanon","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Migration and Refugee Assistance",44474,NA,956726,575668,1166836,NA,22606897,17858484,33437439,28045616
"Lebanon","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,623922,21093502,4790468
"Lebanon","Nonproliferation, Anti-Terrorism, Demining and Related",1604772,1222882,1443659,1738225,70434,55635,2005904,5480213,10347919,5228815
"Lebanon","Other Active Grant Programs",68422,38428,790978,771943,NA,2225,NA,7154,792160,4012336
"Lebanon","Other Food Aid Programs",20800898,22092836,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Other State Assistance",606124,531710,370191,851652,306784,913800,992051,857573,6095895,828267
"Lebanon","Other USAID Assistance",915516,2724024,1043658,1245983,1070515,1111267,44372773,33499133,7014374,9778886
"Lebanon","Title I",NA,NA,NA,NA,NA,NA,9910728,NA,NA,NA
"Lebanon","Title II",NA,NA,NA,NA,NA,NA,316854,463921,NA,NA
"Lesotho","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,950401,1468256,NA
"Lesotho","Department of Defense Security Assistance",NA,NA,NA,NA,NA,59403,26789,1232,NA,NA
"Lesotho","Development Assistance",NA,156305,138351,96634,90414,88036,64554,NA,91891,83707
"Lesotho","Economic Support Fund/Security Support Assistance",NA,NA,NA,176769,NA,NA,NA,NA,NA,NA
"Lesotho","Global HIV/AIDS Initiative",NA,NA,NA,NA,1142549,648115,921812,5045530,2132452,1061868
"Lesotho","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,8151250,15671786
"Lesotho","Millennium Challenge Corporation",NA,NA,NA,NA,NA,903902,1005016,15367351,349937129,8641725
"Lesotho","Nonproliferation, Anti-Terrorism, Demining and Related",NA,18343,NA,NA,NA,NA,NA,51628,NA,NA
"Lesotho","Other Active Grant Programs",NA,NA,NA,NA,NA,333810,12713,432215,504389,3614797
"Lesotho","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Other State Assistance",NA,18832,17367,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Other USAID Assistance",NA,290,24061,NA,399328,366960,NA,983238,24488,2036856
"Lesotho","Peace Corps",2477256,2280674,2379631,2765841,2622038,2194778,1920169,1926713,1890937,2246963
"Lesotho","Title II",NA,NA,NA,NA,1537948,NA,NA,15252993,NA,115788
"Liberia","Child Survival and Health",3680209,1626433,1180523,3824949,2725785,2999001,6143604,11034939,NA,NA
"Liberia","Development Assistance",7409238,4867497,6739572,1656474,3071044,2889889,22392640,42034887,30638558,33311475
"Liberia","Economic Support Fund/Security Support Assistance",NA,NA,1383506,1991005,4481134,2669346,33135242,87426707,41579656,79190054
"Liberia","Food For Education",NA,NA,NA,NA,NA,NA,NA,724605,NA,NA
"Liberia","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,457876,634101,1156061,91891,139654
"Liberia","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,24359167,26709097
"Liberia","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Migration and Refugee Assistance",10121629,51984708,1040684,14370789,28258630,12391349,27984939,21728239,9998178,3133657
"Liberia","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,44794
"Liberia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,2594852,9131563
"Liberia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,235692,NA,NA,217509,2335367,2815890,NA
"Liberia","Other Active Grant Programs",147496,NA,4211,NA,1267876,980818,554191,2758686,1372792,2156406
"Liberia","Other Food Aid Programs",1868273,2063340,NA,NA,NA,NA,1935471,NA,5433627,NA
"Liberia","Other State Assistance",252858,254359,205721,711116,1127780,362218,423043,1913187,841203,1092887
"Liberia","Other USAID Assistance",NA,872037,1130092,7252727,91921405,69207730,14530833,13071504,5190035,7738831
"Liberia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,756926,957226
"Liberia","Title I",NA,NA,NA,NA,NA,NA,NA,7847977,NA,3708691
"Liberia","Title II",4600011,4327044,7158262,22506544,24787564,25691520,29339058,16861781,9611102,5978432
"Liberia","Voluntary Contributions to Multilateral Organizations, Total",NA,NA,NA,NA,NA,16690500,NA,NA,NA,NA
"Libya","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,153152,NA
"Libya","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,26897602,1044396,4345158,NA
"Libya","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,3303405,5070310,7547951
"Libya","Other State Assistance",NA,NA,NA,NA,45960,142092,119425,175459,204203,198196
"Libya","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Department of Defense Security Assistance",NA,NA,NA,NA,1202667,215864,148475,NA,NA,NA
"Lithuania","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,648783,NA,NA,NA
"Lithuania","Other Active Grant Programs",NA,NA,220115,1720549,1975146,1746939,357200,3588672,1538157,619142
"Lithuania","Other State Assistance",30668,36686,NA,NA,1042151,834525,799397,965022,1078190,796009
"Lithuania","Other USAID Assistance",900024,503119,328549,4774,NA,NA,NA,NA,NA,NA
"Lithuania","Peace Corps",1246765,716609,435504,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Child Survival and Health",NA,NA,NA,NA,NA,NA,215049,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Department of Defense Security Assistance",NA,NA,NA,NA,387216,2160863,408844,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Development Assistance",NA,1279145,NA,NA,574504,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Economic Support Fund/Security Support Assistance",27538981,NA,NA,10249,NA,NA,NA,NA,NA,352662
"Macedonia, Former Yugoslav Republic","Migration and Refugee Assistance",3424927,4393253,2225528,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,1733083
"Macedonia, Former Yugoslav Republic","Nonproliferation, Anti-Terrorism, Demining and Related",NA,1222882,607540,114310,849117,2195357,1336393,1096453,2055718,514387
"Macedonia, Former Yugoslav Republic","Other Active Grant Programs",3929839,49940,36168,12845,144173,1113,280773,927107,373834,1174672
"Macedonia, Former Yugoslav Republic","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Other State Assistance",195201,99441,NA,41673,2092839,1096665,1497533,1650146,1946247,2106402
"Macedonia, Former Yugoslav Republic","Other USAID Assistance",37584450,47950948,80932873,63257145,42602810,40544290,38758344,27992602,24757651,21238071
"Macedonia, Former Yugoslav Republic","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,24504,NA
"Macedonia, Former Yugoslav Republic","Peace Corps",988900,890258,410240,1641592,1771771,1371639,1350151,1611069,1630669,2216735
"Macedonia, Former Yugoslav Republic","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Title II",4257026,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Child Survival and Health",5069676,5117760,8089005,10185412,11411954,12256216,13083207,17049479,357355,352662
"Madagascar","Department of Defense Security Assistance",NA,NA,NA,NA,NA,126848,NA,88774,20420,NA
"Madagascar","Development Assistance",16792519,18542673,14336032,12517675,14061122,12210770,12416156,10239835,12004017,189830
"Madagascar","Economic Support Fund/Security Support Assistance",500709,214004,NA,4368214,275762,712317,1228382,NA,NA,5354
"Madagascar","Food For Education",NA,3022494,NA,NA,NA,NA,NA,1459362,NA,604328
"Madagascar","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,333810,322771,NA,NA,50380
"Madagascar","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,30267854,29169989
"Madagascar","Millennium Challenge Corporation",NA,NA,NA,NA,NA,43803918,815499,3575192,46681202,5487093
"Madagascar","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,354834,NA,NA
"Madagascar","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,43379,47490,NA,NA
"Madagascar","Other Active Grant Programs",NA,NA,NA,NA,5933757,663918,296520,328392,5006843,991993
"Madagascar","Other Food Aid Programs",NA,NA,NA,5326523,NA,NA,NA,6977665,NA,NA
"Madagascar","Other State Assistance",NA,NA,NA,NA,24187,23367,56711,9505,23435,NA
"Madagascar","Other USAID Assistance",NA,21251985,3256795,5806476,4129652,2733765,2560327,4809590,3628100,4960793
"Madagascar","Other USDA Assistance",NA,NA,NA,NA,NA,8345,NA,NA,NA,NA
"Madagascar","Peace Corps",2423430,2723357,2406098,2605571,2531266,1843961,1776456,1854682,1968852,2166354
"Madagascar","Title I",NA,NA,NA,NA,NA,4749223,9188987,NA,NA,NA
"Madagascar","Title II",9324073,9351987,15472894,14536986,15521843,13157232,16944091,22319693,11997822,16323026
"Malawi","Child Survival and Health",20316257,19917889,20991114,20034928,23687467,23168733,26034723,43851385,NA,NA
"Malawi","Department of Defense Security Assistance",NA,NA,NA,NA,NA,238428,NA,36554,NA,NA
"Malawi","Development Assistance",27599066,17386158,22591384,7774760,15052642,23968272,21293045,17380210,15665396,22739823
"Malawi","Economic Support Fund/Security Support Assistance",NA,244576,601524,471383,574504,242569,NA,4177586,204203,403043
"Malawi","Food For Education",NA,NA,NA,4131630,3796409,NA,NA,6290227,6637,3880293
"Malawi","Global HIV/AIDS Initiative",NA,NA,NA,NA,574504,417891,2190362,2795195,1262941,76217
"Malawi","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,52921920,57263898
"Malawi","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,208879,102101,352662
"Malawi","Millennium Challenge Corporation",NA,NA,NA,NA,NA,23290407,1426021,2971313,878342,2965875
"Malawi","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,16336,15574
"Malawi","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,36304,NA,NA,NA
"Malawi","Other Active Grant Programs",NA,476924,120305,3906833,3244613,5453280,3042681,4008899,3563769,8022405
"Malawi","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,6871406,NA,5707463,1712932
"Malawi","Other State Assistance",76358,NA,NA,NA,22980,NA,38410,NA,20420,50743
"Malawi","Other USAID Assistance",NA,3163280,9282131,3240843,2190822,2732402,5105471,4770397,4854302,6686319
"Malawi","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Peace Corps",2175579,2157163,2697236,2625604,2496796,1819271,1714208,1686890,1706840,2236887
"Malawi","Title I",NA,NA,NA,NA,NA,NA,NA,7055363,NA,12461550
"Malawi","Title II",5010217,3957367,16706621,3873945,8696847,11896801,11210255,15781855,18369664,18794959
"Malaysia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,71471,201521
"Malaysia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,676192,NA,402169
"Malaysia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,5393,503803
"Malaysia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,2838132,1068423,1697404,1034750,368949
"Malaysia","Other Active Grant Programs",95863,379010,861502,765786,113591,338616,113054,676957,49586497,35120346
"Malaysia","Other State Assistance",61133,67258,272796,329968,190529,592904,516912,1775523,1314911,969519
"Malaysia","Other USAID Assistance",NA,NA,NA,NA,NA,55635,NA,52220,NA,NA
"Malaysia","Other USDA Assistance",NA,NA,NA,55388,NA,NA,156006,NA,102101,NA
"Malaysia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Narcotics Control",NA,73373,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Other Active Grant Programs",NA,NA,NA,NA,NA,166905,NA,28104,NA,NA
"Maldives","Other State Assistance",NA,NA,NA,NA,NA,24479,NA,NA,29558,NA
"Maldives","Other USAID Assistance",NA,NA,NA,NA,NA,1533301,NA,104440,NA,NA
"Maldives","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Child Survival and Health",16120318,16938590,17054000,14518239,16319164,20423609,17595335,30346503,459456,572321
"Mali","Department of Defense Security Assistance",NA,NA,NA,NA,NA,319345,206143,182769,309122,519735
"Mali","Development Assistance",28497838,26650695,28339292,32622588,35590924,25295546,18099913,20568622,28660404,52087189
"Mali","Economic Support Fund/Security Support Assistance",NA,917161,268280,412460,NA,821870,107590,111804,4594559,4469329
"Mali","Food For Education",NA,NA,NA,NA,226847,NA,NA,1623776,NA,2404279
"Mali","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,187991,NA,NA
"Mali","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,31608670,33176121
"Mali","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Millennium Challenge Corporation",NA,NA,NA,NA,NA,438888,8028047,308733069,61045093,102783493
"Mali","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,1389762,591939,991502,NA,NA
"Mali","Other Active Grant Programs",1013477,400820,2818320,3552622,4620749,2671869,4848665,1391648,2192233,4448135
"Mali","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,2012790,NA,NA,1057737
"Mali","Other State Assistance",76358,18272,30076,117846,26858,458738,605581,50131,538879,239441
"Mali","Other USAID Assistance",NA,6703239,6849137,5521734,6306789,4690489,5483749,4270421,4446773,6376817
"Mali","Peace Corps",3252103,2921464,3297557,4340261,4105408,3414727,3358535,3863765,3181229,5169022
"Mali","Title I",NA,NA,NA,NA,NA,NA,2410819,4426469,NA,NA
"Mali","Title II",5421048,3103674,2209039,NA,NA,742393,6939581,3519616,3703112,11315019
"Malta","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,537952,87587,286905,NA
"Malta","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,160443,111290,NA
"Malta","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,14119,15114
"Marshall Islands","Other Active Grant Programs",51005948,50593059,59814320,55645606,48373643,49379490,55226795,50259951,49371806,49377574
"Marshall Islands","Other State Assistance",NA,NA,NA,NA,NA,NA,29910,NA,25821,NA
"Marshall Islands","Other USAID Assistance",NA,NA,NA,NA,NA,90616,NA,NA,NA,186456
"Mauritania","Department of Defense Security Assistance",NA,NA,NA,NA,NA,44508,NA,49249,69552,37966
"Mauritania","Development Assistance",NA,164974,197300,177789,179418,185821,NA,NA,122522,40304
"Mauritania","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,131299,NA,NA,NA,290863
"Mauritania","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,522198,3165140,2770670
"Mauritania","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,116304,NA
"Mauritania","Nonproliferation, Anti-Terrorism, Demining and Related",577067,489153,NA,NA,NA,1650134,NA,521764,NA,NA
"Mauritania","Other Active Grant Programs",NA,NA,NA,NA,180108,NA,NA,NA,1058873,982505
"Mauritania","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Other State Assistance",NA,19566,19249,NA,7911,144651,290299,350082,529712,360622
"Mauritania","Other USAID Assistance",NA,NA,627879,58923,1393748,297091,53795,NA,NA,3861755
"Mauritania","Peace Corps",1954016,2018978,2084884,2287387,2114176,1958491,2565189,2279468,2430451,2801146
"Mauritania","Title I",NA,NA,NA,NA,NA,5213277,4155351,NA,NA,NA
"Mauritania","Title II",2278851,6023670,4755051,21323018,10305918,15329334,6535472,7686340,16860192,4718219
"Mauritius","Development Assistance",NA,85402,86620,76267,48946,76776,47340,26110,71471,33170
"Mauritius","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,13352,NA,NA,NA,NA
"Mauritius","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,532983,106298,542817,NA,NA
"Mauritius","Other Active Grant Programs",375532,30346,558234,306354,287252,685156,287763,638216,2480,384100
"Mauritius","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Other State Assistance",NA,22746,12512,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Child Survival and Health",6322700,2440872,11422288,6116180,4169963,3231200,5688053,3722152,445811,NA
"Mexico","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,1879,NA
"Mexico","Development Assistance",12487676,12204502,12704025,15350349,20794945,17749232,17478173,12601067,9716602,5602179
"Mexico","Economic Support Fund/Security Support Assistance",4050734,7634443,11988672,14663075,14296424,20870036,16907454,4835536,18637094,26950470
"Mexico","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,2393477,2501635
"Mexico","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,124928,NA,214413,382891
"Mexico","Narcotics Control",5095963,12228816,44512812,14141495,43984679,46629551,128499593,38515889,2437522,353189920
"Mexico","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,317120,NA,234638,1226283,1934296
"Mexico","Other Active Grant Programs",1898602,3496486,10255463,9002227,8831886,10051123,9961556,12309943,42001829,37298029
"Mexico","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Other State Assistance",909834,348150,524529,603369,493714,623106,973950,847382,1137459,1189617
"Mexico","Other USAID Assistance",NA,1012525,1265494,1458230,1655448,1561160,2056794,1546576,4283346,2385559
"Mexico","Other USDA Assistance",NA,NA,NA,1468849,513435,531380,268892,151437,188887,597511
"Mexico","Peace Corps",NA,NA,NA,NA,1134072,950072,1058347,1449225,1625938,2166354
"Mexico","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia (Federated States of)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia (Federated States of)","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,25853,NA,NA,NA,27098,NA
"Micronesia (Federated States of)","Other Active Grant Programs",99331852,98130137,117574458,115170696,106513104,103362152,105583620,102805638,79437190,106881290
"Micronesia (Federated States of)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,22658,21441,131996
"Micronesia (Federated States of)","Peace Corps",2014101,1904027,2087290,2069372,2255504,1620254,1483173,1455784,1406881,1763312
"Middle East & North Africa (not specified)","Child Survival and Health",NA,NA,180457,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Department of Defense Security Assistance",13082363,4863311,25210488,33713325,32198670,14172460,2281993,NA,NA,NA
"Middle East & North Africa (not specified)","Development Assistance",NA,366864,NA,NA,NA,NA,NA,NA,5008312,4867232
"Middle East & North Africa (not specified)","Economic Support Fund/Security Support Assistance",30043,4919875,3037671,4248383,4611284,10522068,4431506,35146499,7430929,24026246
"Middle East & North Africa (not specified)","Migration and Refugee Assistance",136872793,100704303,99251541,145574911,103009122,109104917,5481035,113498715,124084135,360111458
"Middle East & North Africa (not specified)","Narcotics Control",NA,NA,6075397,5303061,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,228104,621874,26110,3216176,267199
"Middle East & North Africa (not specified)","Other Active Grant Programs",499714,NA,303049,NA,13248569,483684,600596,1202698,810444,361126
"Middle East & North Africa (not specified)","Other State Assistance",NA,NA,980572,1548909,1818897,4021447,2563367,3053107,3474139,10120876
"Middle East & North Africa (not specified)","Other USAID Assistance",NA,NA,0,47445,46259,NA,NA,NA,1417365,1507805
"Middle East & North Africa (not specified)","Other USDA Assistance",NA,NA,NA,295477,752601,255921,NA,NA,NA,NA
