"Country.Name","Program.Name","FY1990","FY1991","FY1992","FY1993","FY1994","FY1995","FY1996","FY1997","FY1998","FY1999"
"Kyrgyzstan","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,319118
"Laos","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,2637844
"Laos","Economic Support Fund/Security Support Assistance",1311782,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,532858,2280857
"Laos","Narcotics Control",887382,2007410,2608570,2835627,2776890,2991129,2667706,3274573,4526851,4722944
"Laos","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,1309829,2198756,2297648
"Laos","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,3191
"Laos","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Other State Assistance",NA,52044,59671,56713,48596,NA,NA,NA,NA,NA
"Laos","Other USAID Assistance",15433,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Peace Corps",NA,466909,50722,NA,NA,NA,NA,NA,NA,NA
"Laos","Title II",NA,NA,1949326,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,24992669
"Latin America & Caribbean (not specified)","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,43975,605549
"Latin America & Caribbean (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,30196204
"Latin America & Caribbean (not specified)","Economic Support Fund/Security Support Assistance",1767048,39556388,107873062,11911051,2254835,NA,16819884,26994272,21818129,23045412
"Latin America & Caribbean (not specified)","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,9336970,12639853,12093159,17732739
"Latin America & Caribbean (not specified)","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Narcotics Control",1020104,1855739,1130380,1471690,1217666,1827308,2965155,3454020,1564997,23538130
"Latin America & Caribbean (not specified)","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,654915,1810740,2861849
"Latin America & Caribbean (not specified)","Other Active Grant Programs",14329292,14987175,16447033,19044070,18775945,20699973,12282117,4665612,10565670,3656512
"Latin America & Caribbean (not specified)","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Other USAID Assistance",133312572,103464892,86471195,71778224,47773623,43989991,33376998,80140597,57449621,NA
"Latin America & Caribbean (not specified)","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,2705764,NA
"Latin America & Caribbean (not specified)","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Voluntary Contributions to Multilateral Organizations, Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,123513912
"Latvia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,462159
"Latvia","Narcotics Control",NA,NA,NA,NA,NA,NA,20008,NA,NA,NA
"Latvia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,22338
"Latvia","Other State Assistance",46298,66914,94198,NA,69422,67980,166981,78590,NA,25529
"Latvia","Other USAID Assistance",NA,NA,NA,5671,NA,8600856,5211363,430934,3528357,1473048
"Latvia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,1210095
"Latvia","Title I",NA,NA,14492055,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,638236
"Lebanon","Economic Support Fund/Security Support Assistance",5762582,5055700,7825710,5389109,2306208,7105291,826989,14448727,18345387,16324155
"Lebanon","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,3285023,NA,2767846,1155206
"Lebanon","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,376375,676530
"Lebanon","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,1130368,1560844
"Lebanon","Other Food Aid Programs",NA,NA,NA,266549,NA,NA,NA,NA,NA,NA
"Lebanon","Other State Assistance",NA,NA,NA,163049,194382,310385,106708,148404,170300,361837
"Lebanon","Other USAID Assistance",7038869,8808813,5434521,9215787,NA,11086212,541544,NA,316880,1390027
"Lebanon","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Title II",16522283,14703164,24405780,9329496,NA,NA,NA,NA,NA,NA
"Lesotho","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Other Active Grant Programs",120375,370256,236221,8507,248532,568315,193409,221361,516061,NA
"Lesotho","Other Food Aid Programs",NA,NA,710111,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Other USAID Assistance",10708773,16242178,7434424,11101479,3040695,5544466,NA,NA,NA,NA
"Lesotho","Peace Corps",2521708,2773200,2969422,3609753,3691876,3053671,2674375,2619659,2303521,2244036
"Lesotho","Title II",2418309,1443848,5599730,7405240,4694611,4383228,NA,2220423,1398926,1238815
"Liberia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,3581849
"Liberia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,5518014
"Liberia","Economic Support Fund/Security Support Assistance",NA,NA,1883967,NA,NA,NA,NA,2255526,1788753,638236
"Liberia","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,1333853,NA,18883436,9456144
"Liberia","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Narcotics Control",NA,NA,NA,NA,NA,40788,NA,NA,NA,NA
"Liberia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Other Active Grant Programs",310198,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Other Food Aid Programs",NA,NA,NA,2424461,NA,NA,NA,NA,NA,6133217
"Liberia","Other State Assistance",NA,65427,195788,101870,192994,258325,229689,294581,187282,296269
"Liberia","Other USAID Assistance",23149,NA,NA,NA,5152520,NA,3001169,16340121,13991850,319118
"Liberia","Peace Corps",2927589,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Title II",22391351,64681728,75232751,69332638,78298314,67936562,88784577,30336433,40189643,16411591
"Liberia","Voluntary Contributions to Multilateral Organizations, Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Narcotics Control",NA,NA,NA,NA,NA,NA,20008,NA,NA,NA
"Lithuania","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Other State Assistance",54015,74349,NA,NA,804106,129649,348609,588984,506643,344605
"Lithuania","Other USAID Assistance",NA,NA,NA,NA,20827,16657870,10656150,2589533,8095303,4636144
"Lithuania","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,1095498,1229242
"Lithuania","Title I",NA,NA,14492055,34169304,20826678,13596041,13338528,13098293,NA,NA
"Macedonia, Former Yugoslav Republic","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,6942226,NA,NA,NA,NA,7658828
"Macedonia, Former Yugoslav Republic","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,6333850
"Macedonia, Former Yugoslav Republic","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,3294081,1736001
"Macedonia, Former Yugoslav Republic","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,28274586
"Macedonia, Former Yugoslav Republic","Other State Assistance",NA,NA,NA,112282,138845,NA,53354,304157,28454,156568
"Macedonia, Former Yugoslav Republic","Other USAID Assistance",NA,NA,NA,NA,NA,18370971,12878349,445342,39060258,24062760
"Macedonia, Former Yugoslav Republic","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Peace Corps",NA,NA,NA,NA,NA,NA,NA,1092398,744990,409747
"Macedonia, Former Yugoslav Republic","Title I",NA,NA,NA,NA,9719117,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Title II",NA,NA,4289648,4914283,NA,NA,NA,NA,NA,NA
"Madagascar","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,5107162
"Madagascar","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,15221884
"Madagascar","Economic Support Fund/Security Support Assistance",NA,NA,144921,NA,NA,NA,NA,654915,NA,NA
"Madagascar","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Other Food Aid Programs",NA,NA,3621565,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Other USAID Assistance",25494874,16774514,60120291,63020390,39609565,35336111,20186528,17669597,25731915,NA
"Madagascar","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Peace Corps",NA,NA,47824,1061942,1344015,1284826,1173790,1355673,1352882,1881519
"Madagascar","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Title II",3290259,11248932,5040192,5607310,5305527,4312664,4695028,4865492,9646590,10137097
"Malawi","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,6972544
"Malawi","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,26628263
"Malawi","Economic Support Fund/Security Support Assistance",NA,365795,NA,NA,NA,NA,NA,NA,258677,NA
"Malawi","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,10889,9257,NA
"Malawi","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Narcotics Control",NA,NA,NA,NA,NA,NA,20008,NA,NA,NA
"Malawi","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Other Active Grant Programs",NA,32713,NA,32610,NA,NA,NA,NA,NA,NA
"Malawi","Other Food Aid Programs",2747026,12074200,33801270,75212168,NA,NA,NA,NA,NA,NA
"Malawi","Other State Assistance",NA,NA,78243,NA,NA,9086,377739,NA,242121,NA
"Malawi","Other USAID Assistance",35473679,84717168,35656253,26713023,60990233,62545868,39495381,45893799,47919952,NA
"Malawi","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Peace Corps",2464607,2272091,2160765,2561989,2571401,2266460,2326239,2686460,2491061,2369131
"Malawi","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Title II",9597616,6831142,13050096,2110841,12183607,27396023,NA,NA,NA,NA
"Malaysia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Narcotics Control",162044,NA,144921,113425,NA,20394,133385,NA,NA,NA
"Malaysia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,1519906,NA
"Malaysia","Other State Assistance",NA,140508,NA,NA,NA,NA,NA,NA,NA,259619
"Malaysia","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Narcotics Control",NA,NA,NA,35445,NA,NA,26677,NA,NA,NA
"Maldives","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,13788443
"Mali","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,31362871
"Mali","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,538049,382941
"Mali","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,1914707
"Mali","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Other Active Grant Programs",304025,233454,1053572,1244840,777529,832078,677597,592043,995907,1561220
"Mali","Other Food Aid Programs",NA,9367914,2646249,2571630,NA,NA,NA,NA,NA,NA
"Mali","Other State Assistance",NA,NA,63765,56713,76642,74778,66693,NA,64669,57441
"Mali","Other USAID Assistance",33012158,55066977,52030826,47427278,50636597,42172200,36418183,40706875,50051453,NA
"Mali","Peace Corps",5458557,6208102,5820009,5749234,5746775,4252842,4136278,3837800,3806435,3627731
"Mali","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Title II",2964628,4508494,1461089,254498,304625,NA,NA,5288174,4881498,2125452
"Malta","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,3191
"Malta","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,250177,NA,NA
"Malta","Peace Corps",78707,44609,91300,77980,NA,NA,NA,NA,NA,NA
"Malta","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","Other Active Grant Programs",112072502,102212863,93243333,92778877,64104516,69055652,58426754,83581518,52424816,52230651
"Marshall Islands","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,71829,NA,258677,1276471
"Mauritania","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,681636
"Mauritania","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,403365
"Mauritania","Other Food Aid Programs",393535,NA,NA,5325307,NA,NA,NA,NA,NA,NA
"Mauritania","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Other USAID Assistance",1870447,691441,217381,272220,234647,262404,NA,NA,NA,NA
"Mauritania","Peace Corps",2396703,2038637,2249167,2812942,2239562,1745732,1812706,1705398,1830141,1656860
"Mauritania","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Title II",6063521,4752358,1125598,4388700,1795676,1233977,1043473,5572669,3339393,1568273
"Mauritius","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,774273,382941
"Mauritius","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Other USAID Assistance",118832,4707748,181151,180062,186052,153635,NA,NA,NA,NA
"Mauritius","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Title I",NA,NA,NA,NA,NA,NA,NA,20146485,NA,NA
"Mauritius","Title II",NA,49070,505483,756687,NA,86607,NA,NA,NA,NA
"Mexico","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,1544530
"Mexico","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,8382587
"Mexico","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,1571795,1940079,1276471
"Mexico","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Narcotics Control",23149098,28698530,28984110,1657424,1305139,894620,2934476,6549147,6466930,10211770
"Mexico","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Other Active Grant Programs",1942981,2669112,2494083,2846969,2678311,2840213,3046520,1607161,4308919,3693713
"Mexico","Other Food Aid Programs",34643398,53580007,22943822,26150151,NA,NA,NA,NA,NA,NA
"Mexico","Other State Assistance",307892,141262,1106552,595482,1442442,944222,492474,1445332,923935,374006
"Mexico","Other USAID Assistance",NA,NA,NA,11565104,5717617,4849708,27733467,4133821,19787513,NA
"Mexico","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Title II",4365920,808912,7032849,5449933,7468169,5812579,NA,NA,NA,NA
"Micronesia (Federated States of)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia (Federated States of)","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia (Federated States of)","Other Active Grant Programs",158415454,150499255,132380577,126278973,126672023,126908166,123990954,101602150,102057211,100722518
"Micronesia (Federated States of)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia (Federated States of)","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,2224889
"Middle East & North Africa (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,2280413,3172676,2163873
"Middle East & North Africa (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Economic Support Fund/Security Support Assistance",17676652,11394655,17523793,16632370,8398705,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,106041297,83252247,127052397,93257005
"Middle East & North Africa (not specified)","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,204672,397672
"Middle East & North Africa (not specified)","Other State Assistance",NA,NA,NA,NA,NA,NA,40016,NA,262066,NA
"Middle East & North Africa (not specified)","Other USAID Assistance",NA,408917,7646008,23374073,4536051,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
