"Country.Name","Program.Name","FY1980","FY1981","FY1982","FY1983","FY1984","FY1985","FY1986","FY1987","FY1988","FY1989"
"Laos","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laos","Title II",NA,NA,NA,NA,2745937,NA,NA,NA,2910573,2427331
"Latin America & Caribbean (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Economic Support Fund/Security Support Assistance",NA,NA,NA,28955664,3720782,2684896,8749436,4002358,3169882,26343821
"Latin America & Caribbean (not specified)","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Narcotics Control",208025,897304,604181,1713033,3264987,4600361,11303116,17345837,1525932,1273669
"Latin America & Caribbean (not specified)","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Other Active Grant Programs",9871755,9704655,10754422,10826062,2971045,11759482,11484515,10754728,11770285,12915896
"Latin America & Caribbean (not specified)","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Other USAID Assistance",36040417,32729002,43787011,42260608,38999382,50937334,44860232,46094876,119995071,133050374
"Latin America & Caribbean (not specified)","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & Caribbean (not specified)","Voluntary Contributions to Multilateral Organizations, Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Economic Support Fund/Security Support Assistance",1181963,8607233,12083620,18442115,51677948,33831486,28102808,21554059,4069151,480026
"Lebanon","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Other USAID Assistance",NA,NA,6055908,82194732,530212,1994751,NA,403152,4378327,3993815
"Lebanon","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon","Title II",NA,NA,4305797,NA,476260,864933,2014765,16687069,11344753,19732264
"Lesotho","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,281615
"Lesotho","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho","Other USAID Assistance",23204298,22630566,20572363,23691173,18629958,19475403,17641526,21631259,42430206,16213674
"Lesotho","Peace Corps",3122746,2851146,2585895,2723877,2805470,2529928,2588903,2918136,3557183,3099367
"Lesotho","Title II",18284968,28294126,10347607,13995559,19980602,14383112,13768738,11679404,6662237,6225936
"Liberia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Economic Support Fund/Security Support Assistance",12292416,68857861,70487783,61730929,65113693,77483563,50562863,25733117,NA,17600949
"Liberia","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,240013
"Liberia","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberia","Other USAID Assistance",25601319,11486352,24249811,24692372,24112531,29661789,28594171,20934749,16662242,16064866
"Liberia","Peace Corps",5342473,5771149,6408346,5879871,5400716,6506817,5045719,5065993,5098074,4709054
"Liberia","Title I",11819630,32277122,30209050,28936373,27905869,10811660,19372745,21444265,NA,NA
"Liberia","Title II",564978,309860,505498,63660,193481,NA,NA,116657,12247346,12546277
"Liberia","Voluntary Contributions to Multilateral Organizations, Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Libya","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia, Former Yugoslav Republic","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,5405830,5056286,1715541,NA,NA
"Madagascar","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,1515282
"Madagascar","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Other USAID Assistance",NA,NA,789463,NA,1058563,4391336,417395,9811180,32581465,24060497
"Madagascar","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","Title I",NA,9898318,9566199,15432732,14883130,19821377,NA,16640749,NA,NA
"Madagascar","Title II",63826,9545421,13910260,1886652,9688918,3092135,2904151,2744866,8931188,3177771
"Malawi","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,27029150,18492165,104648,8834778,NA
"Malawi","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,9758926
"Malawi","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Other USAID Assistance",10358724,12923760,15549605,13673401,14138973,18666331,42970509,21300159,64624366,33176189
"Malawi","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Peace Corps",921931,1269567,1725944,1522053,1536683,1911862,1866828,2074089,2993685,3203373
"Malawi","Title I",NA,4733978,NA,NA,NA,NA,NA,NA,NA,NA
"Malawi","Title II",2673600,1588034,237645,439833,2141310,419853,642823,638181,6484378,6963575
"Malaysia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,166223,40002
"Malaysia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Peace Corps",4484368,3612886,2710759,1487330,253013,NA,NA,NA,NA,NA
"Malaysia","Title II",1498729,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maldives","Title I",NA,NA,NA,NA,NA,2702915,1232811,1097946,NA,NA
"Mali","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,32434980,NA,NA,NA,NA
"Mali","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,286415
"Mali","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,1006454
"Mali","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Other USAID Assistance",36640854,31100083,19355945,19063283,21487519,25511914,22379042,20474984,34881998,43362338
"Mali","Peace Corps",2855623,2928611,3051114,2355421,2920814,3481354,3791774,5457136,6687171,6502751
"Mali","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","Title II",1387625,NA,1595038,8308597,20672667,35024372,11764539,2710555,16569157,6965176
"Malta","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,341452736,89953500,83633310
"Marshall Islands","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall Islands","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Other USAID Assistance",6481885,18290369,12701898,9927105,9147544,20529540,7257735,6205112,5985708,3251375
"Mauritania","Peace Corps",2040068,2371293,2920208,2666005,2939418,2755171,2923523,3142871,3299536,3044964
"Mauritania","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","Title II",18913772,13263746,6871552,11528251,13882239,13372221,3714283,5335333,5596745,6798767
"Mauritius","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Economic Support Fund/Security Support Assistance",NA,NA,4027873,3858183,7441565,12613603,3370858,1715541,NA,NA
"Mauritius","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,41556,NA
"Mauritius","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,2177717
"Mauritius","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Other USAID Assistance",590982,NA,NA,NA,NA,389220,368082,3767328,24730730,2528136
"Mauritius","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritius","Title I",6382600,7100967,6696339,6414229,NA,NA,NA,NA,NA,NA
"Mauritius","Title II",1125229,1786001,3419664,1510479,1495755,NA,251846,729105,703125,NA
"Mexico","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Inactive Programs",NA,64554,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Narcotics Control",16176346,19998905,16894915,15114432,15474734,17471642,20429440,24875347,24102405,24001294
"Mexico","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Other Active Grant Programs",1427811,1164128,644460,787069,102322,374804,54596,1348415,1078790,2339326
"Mexico","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,78450630
"Mexico","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","Title II",NA,NA,NA,NA,NA,2250627,496647,3750173,5251000,6926774
"Micronesia (Federated States of)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia (Federated States of)","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia (Federated States of)","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,159111296,170832861,148345599
"Micronesia (Federated States of)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia (Federated States of)","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Economic Support Fund/Security Support Assistance",46172204,14955067,22314418,24075062,26026873,32618778,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Narcotics Control",1181963,NA,NA,192909,158133,NA,128565,1070498,NA,NA
"Middle East & North Africa (not specified)","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Other USAID Assistance",6640268,9412009,8919725,8495719,9251726,9249375,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle East & North Africa (not specified)","Peace Corps",NA,NA,NA,NA,NA,NA,NA,934970,1396277,NA
"Middle East & North Africa (not specified)","Title II",2940724,8172567,5465824,3711572,4020305,3697588,3180652,2686537,NA,NA
"Moldova","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moldova","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
